year,month,day,hour,city,longitude,latitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,dewpt,date,smog
2021,1,7,20,lahore,74.3142,31.5657,5,7583.62,155.57,35.99,0.0,17.88,589.44,660.24,35.47,10.5,10.0,"January 07, 2021, 08:00 PM",660.24
2021,1,7,21,lahore,74.3142,31.5657,5,6141.66,123.38,30.16,0.0,12.04,503.68,546.07,22.29,10.7,10.2,"January 07, 2021, 09:00 PM",546.07
2021,1,7,22,lahore,74.3142,31.5657,5,5287.17,103.71,27.42,0.0,9.66,445.2,473.61,16.47,10.8,10.4,"January 07, 2021, 10:00 PM",473.61
2021,1,7,23,lahore,74.3142,31.5657,5,5073.55,96.56,25.71,0.0,8.11,427.46,448.88,12.67,10.8,10.4,"January 07, 2021, 11:00 PM",448.88
2021,1,8,0,lahore,74.3142,31.5657,5,5233.76,99.24,23.99,0.0,7.21,438.75,456.21,10.26,10.2,10.2,"January 08, 2021, 12:00 AM",456.21
2021,1,8,1,lahore,74.3142,31.5657,5,5661.01,110.87,22.62,0.0,7.57,452.51,469.04,10.39,10.7,10.7,"January 08, 2021, 01:00 AM",469.04
2021,1,8,2,lahore,74.3142,31.5657,5,7370.0,159.14,23.65,0.0,12.4,523.94,551.42,18.75,10.4,10.4,"January 08, 2021, 02:00 AM",551.42
2021,1,8,3,lahore,74.3142,31.5657,5,10360.72,250.34,30.5,0.01,17.88,637.52,678.04,25.33,11.1,10.9,"January 08, 2021, 03:00 AM",678.04
2021,1,8,4,lahore,74.3142,31.5657,5,6835.94,132.32,58.26,0.29,28.61,437.79,473.18,25.84,12.2,11.5,"January 08, 2021, 04:00 AM",473.18
2021,1,8,5,lahore,74.3142,31.5657,5,6408.69,109.08,61.69,1.3,30.99,404.24,450.35,23.56,13.5,12.0,"January 08, 2021, 05:00 AM",450.35
2021,1,8,6,lahore,74.3142,31.5657,5,6088.26,91.2,72.66,3.44,33.38,382.91,432.75,23.81,14.7,12.3,"January 08, 2021, 06:00 AM",432.75
2021,1,8,7,lahore,74.3142,31.5657,5,4058.84,37.1,87.05,14.84,75.34,303.74,338.21,9.63,15.7,12.1,"January 08, 2021, 07:00 AM",338.21
2021,1,8,8,lahore,74.3142,31.5657,5,3204.35,14.98,87.74,32.9,90.6,271.48,298.98,4.24,16.7,12.1,"January 08, 2021, 08:00 AM",
2021,1,8,9,lahore,74.3142,31.5657,5,3097.53,9.5,90.48,45.06,97.28,268.04,294.83,4.88,17.3,11.0,"January 08, 2021, 09:00 AM",
2021,1,8,10,lahore,74.3142,31.5657,5,4646.3,36.66,112.41,15.91,68.67,340.8,385.52,21.53,17.5,10.2,"January 08, 2021, 10:00 AM",385.52
2021,1,8,11,lahore,74.3142,31.5657,5,7476.81,110.87,122.01,2.55,41.49,467.99,540.65,39.52,17.2,11.1,"January 08, 2021, 11:00 AM",540.65
2021,1,8,12,lahore,74.3142,31.5657,5,10253.91,205.64,131.61,0.3,36.24,584.8,679.82,49.65,14.4,11.9,"January 08, 2021, 12:00 PM",679.82
2021,1,8,13,lahore,74.3142,31.5657,5,11535.65,257.49,132.98,0.0,36.24,663.81,779.32,53.2,13.6,11.2,"January 08, 2021, 01:00 PM",779.32
2021,1,8,14,lahore,74.3142,31.5657,5,10894.78,236.03,119.27,0.0,29.56,685.56,817.84,39.52,12.3,10.6,"January 08, 2021, 02:00 PM",817.84
2021,1,8,15,lahore,74.3142,31.5657,5,8758.55,164.51,101.45,0.0,23.6,631.06,763.34,24.32,11.2,9.9,"January 08, 2021, 03:00 PM",763.34
2021,1,8,16,lahore,74.3142,31.5657,5,6088.26,74.21,85.68,0.0,22.41,530.6,638.66,15.96,10.7,9.5,"January 08, 2021, 04:00 PM",638.66
2021,1,8,17,lahore,74.3142,31.5657,5,6088.26,70.63,68.55,0.0,19.07,564.03,685.11,19.76,10.5,9.4,"January 08, 2021, 05:00 PM",685.11
2021,1,8,18,lahore,74.3142,31.5657,5,6034.85,70.63,56.21,0.0,16.93,572.5,701.04,21.53,10.4,9.3,"January 08, 2021, 06:00 PM",701.04
2021,1,8,19,lahore,74.3142,31.5657,5,5661.01,68.84,50.04,0.0,16.45,549.57,674.38,24.07,9.9,9.1,"January 08, 2021, 07:00 PM",674.38
2021,1,8,20,lahore,74.3142,31.5657,5,5126.95,57.22,47.3,0.0,17.41,516.46,632.89,29.13,9.2,8.7,"January 08, 2021, 08:00 PM",632.89
2021,1,8,21,lahore,74.3142,31.5657,5,4592.9,43.36,45.24,0.0,17.88,493.77,599.95,33.44,8.5,8.1,"January 08, 2021, 09:00 PM",599.95
2021,1,8,22,lahore,74.3142,31.5657,5,4219.06,31.74,41.13,0.0,16.69,476.01,551.46,34.96,7.9,7.6,"January 08, 2021, 10:00 PM",551.46
2021,1,8,23,lahore,74.3142,31.5657,5,3952.03,22.58,34.27,0.01,12.4,456.36,501.07,26.85,7.4,7.3,"January 08, 2021, 11:00 PM",501.07
2021,1,9,0,lahore,74.3142,31.5657,5,3685.0,15.2,30.16,0.24,7.33,426.21,444.37,12.67,7.6,7.4,"January 09, 2021, 12:00 AM",444.37
2021,1,9,1,lahore,74.3142,31.5657,5,2750.4,0.27,29.13,15.74,6.2,306.57,313.74,3.42,8.1,7.8,"January 09, 2021, 01:00 AM",313.74
2021,1,9,2,lahore,74.3142,31.5657,5,2777.1,1.09,34.96,10.37,6.56,283.68,294.51,5.95,7.8,7.7,"January 09, 2021, 02:00 AM",
2021,1,9,3,lahore,74.3142,31.5657,5,3124.24,9.72,42.84,1.2,8.23,283.28,299.82,9.37,8.9,8.6,"January 09, 2021, 03:00 AM",
2021,1,9,4,lahore,74.3142,31.5657,5,3364.56,21.91,41.81,1.95,10.13,277.47,301.0,11.65,10.2,9.3,"January 09, 2021, 04:00 AM",301.0
2021,1,9,5,lahore,74.3142,31.5657,5,3337.86,25.48,40.78,10.82,12.16,262.87,297.8,12.29,12.6,10.0,"January 09, 2021, 05:00 AM",
2021,1,9,6,lahore,74.3142,31.5657,5,3017.43,16.32,41.47,41.13,14.42,245.44,284.57,12.03,14.7,10.5,"January 09, 2021, 06:00 AM",
2021,1,9,7,lahore,74.3142,31.5657,5,1668.93,3.49,21.42,121.59,25.99,149.88,168.29,4.12,16.1,10.1,"January 09, 2021, 07:00 AM",
2021,1,9,8,lahore,74.3142,31.5657,5,1415.25,1.98,16.11,155.93,30.52,138.81,154.9,3.01,16.9,9.8,"January 09, 2021, 08:00 AM",
2021,1,9,9,lahore,74.3142,31.5657,5,1348.5,1.36,13.88,173.09,35.29,141.16,157.71,3.04,17.3,9.4,"January 09, 2021, 09:00 AM",
2021,1,9,10,lahore,74.3142,31.5657,5,1655.58,2.21,25.71,150.2,29.56,158.76,179.51,7.47,17.3,9.1,"January 09, 2021, 10:00 AM",
2021,1,9,11,lahore,74.3142,31.5657,5,2189.64,3.13,49.35,101.57,23.6,183.25,212.84,13.81,16.6,9.2,"January 09, 2021, 11:00 AM",
2021,1,9,12,lahore,74.3142,31.5657,5,2723.69,1.65,80.88,50.07,20.27,194.71,231.52,18.75,14.0,10.8,"January 09, 2021, 12:00 PM",
2021,1,9,13,lahore,74.3142,31.5657,5,3044.13,1.84,97.33,13.23,16.45,202.19,245.98,20.77,12.6,10.0,"January 09, 2021, 01:00 PM",
2021,1,9,14,lahore,74.3142,31.5657,5,3177.64,7.1,90.48,2.55,13.59,213.16,263.93,19.25,11.4,9.4,"January 09, 2021, 02:00 PM",
2021,1,9,15,lahore,74.3142,31.5657,5,3204.35,9.39,79.51,1.14,12.04,219.35,274.31,15.71,10.2,8.9,"January 09, 2021, 03:00 PM",
2021,1,9,16,lahore,74.3142,31.5657,5,3738.4,20.79,74.71,0.19,11.21,259.85,325.98,13.68,10.5,8.7,"January 09, 2021, 04:00 PM",325.98
2021,1,9,17,lahore,74.3142,31.5657,5,4699.71,39.79,74.71,0.0,11.33,328.47,409.51,14.95,11.2,8.8,"January 09, 2021, 05:00 PM",409.51
2021,1,9,18,lahore,74.3142,31.5657,5,5233.76,50.96,75.4,0.0,10.61,368.15,455.71,14.82,9.8,8.3,"January 09, 2021, 06:00 PM",455.71
2021,1,9,19,lahore,74.3142,31.5657,5,5126.95,50.07,76.77,0.0,7.99,365.38,445.5,10.51,8.7,7.8,"January 09, 2021, 07:00 PM",445.5
2021,1,9,20,lahore,74.3142,31.5657,5,4486.08,31.74,75.4,0.02,5.96,341.31,407.46,7.03,8.0,7.5,"January 09, 2021, 08:00 PM",407.46
2021,1,9,21,lahore,74.3142,31.5657,5,3685.0,10.62,67.86,1.22,5.54,318.51,370.23,5.64,7.3,7.2,"January 09, 2021, 09:00 PM",370.23
2021,1,9,22,lahore,74.3142,31.5657,5,2910.61,0.61,49.35,10.91,5.48,290.06,329.66,5.13,6.5,6.5,"January 09, 2021, 10:00 PM",329.66
2021,1,9,23,lahore,74.3142,31.5657,5,2723.69,0.31,39.41,12.52,4.95,278.32,316.05,5.7,6.1,6.1,"January 09, 2021, 11:00 PM",316.05
2021,1,10,0,lahore,74.3142,31.5657,5,2750.4,0.95,39.07,7.33,4.95,273.11,311.31,6.59,6.3,6.2,"January 10, 2021, 12:00 AM",311.31
2021,1,10,1,lahore,74.3142,31.5657,5,2964.02,5.36,41.13,1.68,5.66,271.65,312.17,8.11,6.7,6.4,"January 10, 2021, 01:00 AM",312.17
2021,1,10,2,lahore,74.3142,31.5657,5,3791.81,29.5,43.87,0.05,9.42,304.19,352.63,15.2,6.6,6.5,"January 10, 2021, 02:00 AM",352.63
2021,1,10,3,lahore,74.3142,31.5657,5,4753.11,63.48,50.72,0.03,13.47,331.69,380.13,21.53,7.1,6.9,"January 10, 2021, 03:00 AM",380.13
2021,1,10,4,lahore,74.3142,31.5657,5,4379.27,51.86,65.8,0.88,15.14,283.57,319.45,20.52,8.3,8.1,"January 10, 2021, 04:00 AM",319.45
2021,1,10,5,lahore,74.3142,31.5657,5,5020.14,68.84,66.49,4.38,17.17,308.45,350.84,21.53,9.9,9.6,"January 10, 2021, 05:00 AM",350.84
2021,1,10,6,lahore,74.3142,31.5657,5,5287.17,67.95,75.4,12.88,18.12,326.43,376.28,19.51,12.2,10.7,"January 10, 2021, 06:00 AM",376.28
2021,1,10,7,lahore,74.3142,31.5657,5,2723.69,14.53,62.38,75.1,35.29,180.43,207.0,10.77,14.4,10.8,"January 10, 2021, 07:00 AM",
2021,1,10,8,lahore,74.3142,31.5657,5,2136.23,7.6,46.61,113.01,37.19,164.01,189.66,10.01,15.8,10.3,"January 10, 2021, 08:00 AM",
2021,1,10,9,lahore,74.3142,31.5657,5,1789.09,4.3,34.62,143.05,35.76,159.21,185.79,9.12,16.5,9.8,"January 10, 2021, 09:00 AM",
2021,1,10,10,lahore,74.3142,31.5657,5,2269.75,7.15,50.04,104.43,24.8,185.71,221.61,15.45,16.8,9.7,"January 10, 2021, 10:00 AM",
2021,1,10,11,lahore,74.3142,31.5657,5,3471.37,17.66,85.0,41.13,18.84,238.33,290.07,23.31,16.5,9.9,"January 10, 2021, 11:00 AM",
2021,1,10,12,lahore,74.3142,31.5657,5,4913.33,50.96,113.79,4.83,21.22,288.16,354.34,30.4,13.9,11.5,"January 10, 2021, 12:00 PM",354.34
2021,1,10,13,lahore,74.3142,31.5657,5,6195.07,101.03,117.9,0.02,27.18,335.98,416.14,44.58,11.7,10.1,"January 10, 2021, 01:00 PM",416.14
2021,1,10,14,lahore,74.3142,31.5657,5,7263.18,141.26,111.04,0.0,30.04,397.63,496.41,55.73,10.9,9.5,"January 10, 2021, 02:00 PM",496.41
2021,1,10,15,lahore,74.3142,31.5657,5,8010.86,162.72,101.45,0.0,30.28,465.32,582.74,60.8,10.1,9.1,"January 10, 2021, 03:00 PM",582.74
2021,1,10,16,lahore,74.3142,31.5657,5,8651.73,173.45,91.85,0.0,28.61,528.69,659.15,58.26,9.2,8.5,"January 10, 2021, 04:00 PM",659.15
2021,1,10,17,lahore,74.3142,31.5657,5,9078.98,182.39,82.94,0.0,26.46,579.06,716.98,53.2,8.5,7.9,"January 10, 2021, 05:00 PM",716.98
2021,1,10,18,lahore,74.3142,31.5657,5,8972.17,178.81,74.03,0.0,21.94,581.56,717.63,43.57,7.6,7.3,"January 10, 2021, 06:00 PM",717.63
2021,1,10,19,lahore,74.3142,31.5657,5,7797.24,157.36,61.69,0.0,14.78,501.3,618.78,26.85,7.4,7.1,"January 10, 2021, 07:00 PM",618.78
2021,1,10,20,lahore,74.3142,31.5657,5,6195.07,119.81,49.35,0.0,9.89,401.92,497.12,15.71,7.2,6.9,"January 10, 2021, 08:00 PM",497.12
2021,1,10,21,lahore,74.3142,31.5657,5,4913.33,81.36,41.47,0.0,7.87,339.7,416.3,11.27,6.8,6.6,"January 10, 2021, 09:00 PM",416.3
2021,1,10,22,lahore,74.3142,31.5657,5,3898.62,46.49,38.73,0.0,6.86,292.35,353.27,9.12,6.3,6.3,"January 10, 2021, 10:00 PM",353.27
2021,1,10,23,lahore,74.3142,31.5657,5,3337.86,26.82,38.04,0.01,6.44,265.16,318.57,8.49,5.9,5.9,"January 10, 2021, 11:00 PM",318.57
2021,1,11,0,lahore,74.3142,31.5657,5,3044.13,19.22,37.36,0.02,6.32,242.46,291.27,8.11,6.2,6.2,"January 11, 2021, 12:00 AM",
2021,1,11,1,lahore,74.3142,31.5657,5,2910.61,19.22,37.01,0.02,6.74,226.46,273.74,8.74,6.3,6.2,"January 11, 2021, 01:00 AM",
2021,1,11,2,lahore,74.3142,31.5657,5,3738.4,46.05,38.04,0.0,10.73,272.14,324.46,15.07,6.3,6.3,"January 11, 2021, 02:00 AM",324.46
2021,1,11,3,lahore,74.3142,31.5657,5,5500.79,102.82,42.84,0.01,15.74,355.06,408.06,21.79,6.7,6.5,"January 11, 2021, 03:00 AM",408.06
2021,1,11,4,lahore,74.3142,31.5657,5,7690.43,169.87,48.67,0.23,20.03,455.16,505.67,26.6,8.1,7.9,"January 11, 2021, 04:00 AM",505.67
2021,1,11,5,lahore,74.3142,31.5657,5,9613.04,214.58,58.26,1.65,22.65,546.62,614.83,27.11,10.0,9.8,"January 11, 2021, 05:00 AM",614.83
2021,1,11,6,lahore,74.3142,31.5657,5,10040.28,193.12,95.96,8.05,23.6,581.6,662.88,24.32,12.5,11.1,"January 11, 2021, 06:00 AM",662.88
2021,1,11,7,lahore,74.3142,31.5657,5,4112.24,31.29,101.45,72.96,55.79,261.88,295.65,15.45,15.0,10.9,"January 11, 2021, 07:00 AM",
2021,1,11,8,lahore,74.3142,31.5657,5,3391.27,14.31,87.05,124.45,54.84,239.88,271.72,14.95,16.6,10.3,"January 11, 2021, 08:00 AM",
2021,1,11,9,lahore,74.3142,31.5657,5,3070.83,8.94,77.46,157.36,53.88,239.26,272.48,14.82,17.4,10.1,"January 11, 2021, 09:00 AM",
2021,1,11,10,lahore,74.3142,31.5657,5,4112.24,18.11,104.19,89.41,35.29,296.65,349.43,26.35,17.6,9.9,"January 11, 2021, 10:00 AM",349.43
2021,1,11,11,lahore,74.3142,31.5657,5,6141.66,53.2,138.46,22.89,26.23,393.6,476.23,40.53,17.4,10.0,"January 11, 2021, 11:00 AM",476.23
2021,1,11,12,lahore,74.3142,31.5657,5,8010.86,123.38,149.43,2.46,33.85,457.42,564.35,61.3,14.2,11.4,"January 11, 2021, 12:00 PM",564.35
2021,1,11,13,lahore,74.3142,31.5657,5,9185.79,189.54,141.2,0.01,44.82,499.5,626.96,87.14,12.1,10.2,"January 11, 2021, 01:00 PM",626.96
2021,1,11,14,lahore,74.3142,31.5657,5,9613.04,216.37,117.9,0.0,45.78,537.11,685.04,93.22,12.1,10.2,"January 11, 2021, 02:00 PM",685.04
2021,1,11,15,lahore,74.3142,31.5657,5,9506.23,207.42,98.71,0.0,37.67,570.33,736.87,77.01,11.7,10.2,"January 11, 2021, 03:00 PM",736.87
2021,1,11,16,lahore,74.3142,31.5657,5,9292.6,185.97,90.48,0.0,28.13,598.18,774.02,52.69,11.1,9.9,"January 11, 2021, 04:00 PM",774.02
2021,1,11,17,lahore,74.3142,31.5657,5,9078.98,164.51,87.74,0.0,23.84,614.39,793.93,44.08,10.4,9.7,"January 11, 2021, 05:00 PM",793.93
2021,1,11,18,lahore,74.3142,31.5657,5,8544.92,143.05,84.31,0.0,19.31,591.14,763.19,34.96,9.0,8.7,"January 11, 2021, 06:00 PM",763.19
2021,1,11,19,lahore,74.3142,31.5657,5,7583.62,123.38,78.14,0.0,12.64,520.73,668.51,20.27,8.3,8.2,"January 11, 2021, 07:00 PM",668.51
2021,1,11,20,lahore,74.3142,31.5657,5,6355.29,94.77,68.55,0.0,8.23,439.1,554.21,11.65,7.6,7.6,"January 11, 2021, 08:00 PM",554.21
2021,1,11,21,lahore,74.3142,31.5657,5,5073.55,59.01,59.63,0.0,6.62,374.27,461.39,8.87,6.8,6.7,"January 11, 2021, 09:00 PM",461.39
2021,1,11,22,lahore,74.3142,31.5657,5,3631.59,18.33,57.58,0.2,6.26,295.77,355.93,7.66,5.8,5.8,"January 11, 2021, 10:00 PM",355.93
2021,1,11,23,lahore,74.3142,31.5657,5,3124.24,7.6,51.41,0.74,6.02,270.48,321.86,7.79,5.7,5.6,"January 11, 2021, 11:00 PM",321.86
2021,1,12,0,lahore,74.3142,31.5657,5,3097.53,7.71,46.61,0.64,6.26,268.23,316.43,8.23,5.6,5.5,"January 12, 2021, 12:00 AM",316.43
2021,1,12,1,lahore,74.3142,31.5657,5,3257.75,12.85,45.93,0.21,6.91,275.02,321.42,9.25,6.3,6.2,"January 12, 2021, 01:00 AM",321.42
2021,1,12,2,lahore,74.3142,31.5657,5,4058.84,34.87,48.67,0.01,10.37,314.51,358.98,14.82,6.9,6.7,"January 12, 2021, 02:00 AM",358.98
2021,1,12,3,lahore,74.3142,31.5657,5,4966.74,65.27,54.15,0.03,13.83,352.18,388.2,19.0,7.3,7.2,"January 12, 2021, 03:00 AM",388.2
2021,1,12,4,lahore,74.3142,31.5657,5,3337.86,14.31,85.68,2.37,20.74,237.7,257.14,16.21,7.9,7.8,"January 12, 2021, 04:00 AM",
2021,1,12,5,lahore,74.3142,31.5657,5,3204.35,12.07,84.31,4.6,24.56,232.78,254.01,17.48,8.8,8.7,"January 12, 2021, 05:00 AM",
2021,1,12,6,lahore,74.3142,31.5657,5,3124.24,12.41,76.77,6.44,25.03,232.73,255.77,16.72,9.8,9.7,"January 12, 2021, 06:00 AM",
2021,1,12,7,lahore,74.3142,31.5657,5,2510.07,10.62,63.75,32.54,38.15,187.08,207.45,13.3,11.5,10.6,"January 12, 2021, 07:00 AM",
2021,1,12,8,lahore,74.3142,31.5657,5,2376.56,12.07,57.58,58.65,45.3,181.97,204.4,12.54,13.0,11.0,"January 12, 2021, 08:00 AM",
2021,1,12,9,lahore,74.3142,31.5657,5,2349.85,10.73,55.52,87.98,46.25,194.14,220.29,12.67,14.4,10.7,"January 12, 2021, 09:00 AM",
2021,1,12,10,lahore,74.3142,31.5657,5,3685.0,24.59,82.94,57.22,30.04,273.15,319.53,19.51,15.2,10.2,"January 12, 2021, 10:00 AM",319.53
2021,1,12,11,lahore,74.3142,31.5657,5,6355.29,72.42,123.38,15.91,25.03,410.08,486.72,29.13,15.5,10.0,"January 12, 2021, 11:00 AM",486.72
2021,1,12,12,lahore,74.3142,31.5657,5,9719.85,164.51,165.88,1.99,36.24,542.35,642.27,52.18,14.0,9.7,"January 12, 2021, 12:00 PM",642.27
2021,1,12,13,lahore,74.3142,31.5657,5,12496.95,264.65,200.15,0.01,52.45,637.89,755.48,82.08,13.1,9.6,"January 12, 2021, 01:00 PM",755.48
2021,1,12,14,lahore,74.3142,31.5657,5,13885.5,321.87,200.15,0.0,53.88,717.88,854.08,87.14,12.6,9.5,"January 12, 2021, 02:00 PM",854.08
2021,1,12,15,lahore,74.3142,31.5657,5,13885.5,325.44,172.73,0.0,42.44,763.98,916.94,67.89,12.1,9.4,"January 12, 2021, 03:00 PM",916.94
2021,1,12,16,lahore,74.3142,31.5657,5,13351.44,303.98,139.83,0.0,28.61,798.52,958.94,42.56,11.5,9.2,"January 12, 2021, 04:00 PM",958.94
2021,1,12,17,lahore,74.3142,31.5657,5,13137.82,275.37,115.16,0.0,20.98,839.74,1003.93,27.61,9.6,8.2,"January 12, 2021, 05:00 PM",1003.93
2021,1,12,18,lahore,74.3142,31.5657,5,11962.89,228.88,95.96,0.0,15.74,812.21,961.58,17.73,8.2,7.3,"January 12, 2021, 06:00 PM",961.58
2021,1,12,19,lahore,74.3142,31.5657,5,9292.6,164.51,83.63,0.0,10.85,648.85,758.3,9.63,7.5,6.8,"January 12, 2021, 07:00 PM",758.3
2021,1,12,20,lahore,74.3142,31.5657,5,8117.68,139.48,73.34,0.0,8.23,581.75,673.59,6.97,7.7,6.9,"January 12, 2021, 08:00 PM",673.59
2021,1,12,21,lahore,74.3142,31.5657,5,7370.0,119.81,63.75,0.0,6.86,553.56,637.06,6.33,8.7,7.5,"January 12, 2021, 09:00 PM",637.06
2021,1,12,22,lahore,74.3142,31.5657,5,6568.91,97.45,52.09,0.0,6.26,522.74,584.73,6.52,7.8,7.5,"January 12, 2021, 10:00 PM",584.73
2021,1,12,23,lahore,74.3142,31.5657,5,5821.23,78.68,44.55,0.0,6.44,492.9,535.25,7.28,6.7,6.7,"January 12, 2021, 11:00 PM",535.25
2021,1,13,0,lahore,74.3142,31.5657,5,5393.98,68.84,42.84,0.0,7.09,476.31,502.98,8.49,4.3,4.2,"January 13, 2021, 12:00 AM",502.98
2021,1,13,1,lahore,74.3142,31.5657,5,5287.17,65.27,44.55,0.0,8.35,451.56,470.06,10.13,5.5,4.7,"January 13, 2021, 01:00 AM",470.06
2021,1,13,2,lahore,74.3142,31.5657,5,6088.26,86.73,48.67,0.0,12.52,480.48,507.23,16.47,6.2,4.8,"January 13, 2021, 02:00 AM",507.23
2021,1,13,3,lahore,74.3142,31.5657,5,7797.24,137.69,56.21,0.01,18.12,551.78,592.54,23.56,6.5,5.3,"January 13, 2021, 03:00 AM",592.54
2021,1,13,4,lahore,74.3142,31.5657,5,6515.5,101.03,80.88,0.11,26.94,442.01,479.14,23.56,6.7,6.6,"January 13, 2021, 04:00 AM",479.14
2021,1,13,5,lahore,74.3142,31.5657,5,6301.88,87.62,91.85,0.34,31.47,431.74,469.24,21.79,7.5,7.4,"January 13, 2021, 05:00 AM",469.24
2021,1,13,6,lahore,74.3142,31.5657,5,6248.47,81.36,94.59,0.87,32.9,446.3,483.3,17.73,9.3,8.5,"January 13, 2021, 06:00 AM",483.3
2021,1,13,7,lahore,74.3142,31.5657,5,4966.74,55.88,97.33,10.55,36.72,355.03,386.45,12.92,11.6,9.5,"January 13, 2021, 07:00 AM",386.45
2021,1,13,8,lahore,74.3142,31.5657,5,4219.06,34.87,102.82,35.76,43.87,322.1,351.15,12.16,13.5,9.5,"January 13, 2021, 08:00 AM",351.15
2021,1,13,9,lahore,74.3142,31.5657,5,4112.24,22.58,111.04,79.39,56.74,345.89,376.3,12.29,14.8,9.4,"January 13, 2021, 09:00 AM",376.3
2021,1,13,10,lahore,74.3142,31.5657,5,3257.75,10.17,93.22,128.75,78.2,306.58,333.47,8.61,15.4,9.2,"January 13, 2021, 10:00 AM",333.47
2021,1,13,11,lahore,74.3142,31.5657,5,2830.51,4.58,85.0,130.18,79.16,273.58,300.01,8.23,15.4,9.0,"January 13, 2021, 11:00 AM",300.01
2021,1,13,12,lahore,74.3142,31.5657,5,2910.61,1.09,97.33,107.29,82.97,268.98,297.74,10.77,12.6,9.4,"January 13, 2021, 12:00 PM",
2021,1,13,13,lahore,74.3142,31.5657,5,5020.14,24.14,169.99,14.84,60.08,366.53,419.71,28.88,10.8,8.6,"January 13, 2021, 01:00 PM",419.71
2021,1,13,14,lahore,74.3142,31.5657,5,9292.6,135.9,186.44,0.0,55.79,594.66,690.64,63.33,10.2,8.1,"January 13, 2021, 02:00 PM",690.64
2021,1,13,15,lahore,74.3142,31.5657,5,14739.99,253.92,213.86,0.0,84.88,906.23,1043.15,123.62,9.7,7.7,"January 13, 2021, 03:00 PM",1043.15
2021,1,13,16,lahore,74.3142,31.5657,5,18157.96,307.56,244.02,0.0,110.63,1192.04,1354.95,174.28,8.5,7.3,"January 13, 2021, 04:00 PM",1354.95
2021,1,13,17,lahore,74.3142,31.5657,5,18371.58,286.1,227.57,0.0,93.46,1337.57,1505.99,141.86,7.5,6.9,"January 13, 2021, 05:00 PM",1505.99
2021,1,13,18,lahore,74.3142,31.5657,5,17303.47,257.49,194.67,0.0,53.88,1382.0,1541.02,65.86,7.1,6.8,"January 13, 2021, 06:00 PM",1541.02
2021,1,13,19,lahore,74.3142,31.5657,5,15594.48,219.94,161.77,0.0,24.32,1322.01,1453.01,20.27,6.2,6.2,"January 13, 2021, 07:00 PM",1453.01
2021,1,13,20,lahore,74.3142,31.5657,5,13031.01,164.51,126.12,0.0,13.59,1202.34,1306.27,13.93,5.6,5.6,"January 13, 2021, 08:00 PM",1306.27
2021,1,13,21,lahore,74.3142,31.5657,5,10467.53,105.5,93.22,0.0,10.37,1070.42,1151.96,14.44,5.1,5.1,"January 13, 2021, 09:00 PM",1151.96
2021,1,13,22,lahore,74.3142,31.5657,5,8544.92,65.27,71.29,0.0,9.06,969.02,1020.67,15.83,4.3,4.3,"January 13, 2021, 10:00 PM",1020.67
2021,1,13,23,lahore,74.3142,31.5657,5,7049.56,41.57,56.89,0.0,7.39,864.06,893.74,12.67,4.8,4.7,"January 13, 2021, 11:00 PM",893.74
2021,1,14,0,lahore,74.3142,31.5657,5,5554.2,26.6,48.67,0.02,6.86,736.46,753.03,7.85,6.0,5.2,"January 14, 2021, 12:00 AM",753.03
2021,1,14,1,lahore,74.3142,31.5657,5,4058.84,5.92,51.41,0.92,9.66,554.35,564.47,6.9,6.7,6.0,"January 14, 2021, 01:00 AM",564.47
2021,1,14,2,lahore,74.3142,31.5657,5,4058.84,11.96,56.89,0.3,12.16,514.56,529.48,10.26,6.4,6.2,"January 14, 2021, 02:00 AM",529.48
2021,1,14,3,lahore,74.3142,31.5657,5,4646.3,30.4,60.32,0.03,15.74,526.54,547.58,14.82,6.6,6.4,"January 14, 2021, 03:00 AM",547.58
2021,1,14,4,lahore,74.3142,31.5657,5,3524.78,0.64,65.8,21.99,45.78,459.03,483.95,4.37,6.9,6.8,"January 14, 2021, 04:00 AM",483.95
2021,1,14,5,lahore,74.3142,31.5657,5,3204.35,0.57,58.26,25.39,40.53,424.48,449.34,7.85,7.8,7.7,"January 14, 2021, 05:00 AM",449.34
2021,1,14,6,lahore,74.3142,31.5657,5,2830.51,0.75,50.04,31.11,38.15,380.22,404.08,7.66,8.8,8.5,"January 14, 2021, 06:00 AM",404.08
2021,1,14,7,lahore,74.3142,31.5657,5,2510.07,1.61,44.55,60.08,50.07,368.33,388.86,1.73,10.7,9.2,"January 14, 2021, 07:00 AM",388.86
2021,1,14,8,lahore,74.3142,31.5657,5,2510.07,2.04,47.98,70.1,54.36,377.29,398.26,2.5,12.4,9.5,"January 14, 2021, 08:00 AM",398.26
2021,1,14,9,lahore,74.3142,31.5657,5,2616.88,2.38,51.41,74.39,57.22,384.16,406.28,4.81,13.6,9.3,"January 14, 2021, 09:00 AM",406.28
2021,1,14,10,lahore,74.3142,31.5657,5,4325.87,26.38,93.22,43.27,52.93,481.32,523.44,27.87,14.2,9.2,"January 14, 2021, 10:00 AM",523.44
2021,1,14,11,lahore,74.3142,31.5657,5,7263.18,83.15,160.4,10.82,68.67,643.65,716.51,69.92,14.2,8.9,"January 14, 2021, 11:00 AM",716.51
2021,1,14,12,lahore,74.3142,31.5657,5,10467.53,171.66,208.38,1.34,91.55,784.91,880.13,108.42,12.5,10.4,"January 14, 2021, 12:00 PM",880.13
